PolygonID,STATE,COUNTY,CITY,NAME,REGIONID,SubPolygonID,PointID,Longitude,Latitude
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,6,-73.83447019,40.83621271
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,7,-73.82861136,40.83824254
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,8,-73.82538065,40.83849699
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,9,-73.82457413,40.83856051
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,10,-73.82285842,40.83835422
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,11,-73.82078829,40.83699793
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,12,-73.81869437,40.83680757
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,13,-73.81719531,40.83545128
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,14,-73.81578162,40.83564393
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,15,-73.81498526,40.83104928
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,16,-73.81331964,40.82895535
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,17,-73.81258201,40.82738491
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,18,-73.81353379,40.82657589
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,19,-73.81351,40.82614759
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,20,-73.81381933,40.82571929
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,21,-73.81343861,40.82531478
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,22,-73.81308169,40.82395848
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,23,-73.81265455,40.82443636
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,24,-73.81220129,40.82448197
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,25,-73.81163022,40.82426781
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,26,-73.80841795,40.82581446
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,27,-73.80701407,40.82533857
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,28,-73.80591952,40.82250701
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,29,-73.80544362,40.8203417
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,30,-73.80349247,40.81812881
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,31,-73.80173166,40.81836675
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,32,-73.80062727,40.81767273
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,33,-73.7983,40.81684545
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,34,-73.7975914,40.81643939
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,35,-73.79704413,40.81539243
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,36,-73.79892859,40.81501784
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,37,-73.79964913,40.81428564
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,38,-73.79978051,40.81389336
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,39,-73.80094644,40.81327471
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,40,-73.80162697,40.81258466
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,41,-73.80348295,40.81234672
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,42,-73.8032688,40.81325091
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,43,-73.80538652,40.81536863
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,44,-73.80639027,40.81615393
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,45,-73.80615763,40.81550104
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,46,-73.80570909,40.81508182
